full_smiles,rejection
CCCCCCC.CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,-0.035830255
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,0.728
CC1CCCO1.C1=CC2=C(C=CN2)C(=C1)Cl,0.427616844
O.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.994
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,0.921
O.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.9414
CC1=CC=CC=C1.CCCCCCCI,0.102
CO.C1=C(C=C(C=C1Cl)Cl)Cl,0.62
O.C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,0.968484573
CO.CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.91
CO.C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)O,0.8
CO.OC(=O)CCCCC1SCC2NC(=O)NC12,0.91
CC(OCC)=O.CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,0.590863567
CC#N.C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,0.751
CC(OCC)=O.C12=CC=CC=C1C=CC3=C2C4=C5C=CC=CC5=CC=C4OCC/C=C\CCCCO3,0.92
O.CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,0.95
CO.O=C(O)C1=CC(N)=CC(N)=C1,0.52
CC(O)C.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.576093909
O.C1CCC(CC1)(CC(=O)O)CN,0.985
O.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.84
CCCCCCC.CC1=CC(O)=CC=C1,-0.131377007
O=CN(C)C.N#CC1=CC(F)=CC(F)=C1,0.372671987
O.CC(C)O,0.067
CO.CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,0.97
O.CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0.996
CC#N.CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)[O-].[Na+],0.685
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,0.603
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,0.689
N#CC.CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,0.872578506
CC1=CC=CC=C1.CC(C1=CC2=CC=C(C(C)C)C=C2C=C1)C,0.865
CO.IC1=CC(I)=CC=C1,0.48
O.C(C(C(C(C=O)O)O)O)O,0.9659
CCO.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.98067669
O.C=CCl,0.6
O.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.9998
O.C1=C(C=C(C=C1O)O)C(=O)O,0.28
CO.CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(O)=C3)C4=CC(O)=C(O)C=C41,1.0
O.CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,0.8887
CCO.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)OC,0.934
O.C(=C(Cl)Cl)Cl,0.983
N#CC.C1=CC2=C(C=CN2)C=C1Br,0.115216464
CC1CCCO1.CCC(C(=O)O)c1ccccc1,0.004620505
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,0.631
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,0.946
CC(C)(C)OC.OC1=CC(C)=CC=C1C,0.180006687
CO.COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,0.38
O.C(=C(Cl)Cl)(Cl)Cl,0.57
CO.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.97
CCO.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,0.613
CO.C1=CC2=C(C=CN2)C(=C1)N,0.054438061
CC(C)=O.COC1=CC(OC)=CC(OC)=C1,0.185777973
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,0.943
O.C(C(=O)O)(Cl)Br,0.8403
CC1CCCO1.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,0.840361413
N#CC.O=C1NC2=C(C=CC(Br)=C2)C1,0.630884447
CC1=CC=CC=C1.O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)OC,0.961
CC(O)C.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.387332297
O.CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0.993
CO.OC1CCCC2=C1C=CC=C2,0.073997036
O.C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.8958
CO.OCC1=C(Cl)N=C(CCCC)N1CC2=CC=C(C=C2)C3=C(C=CC=C3)C4=NN=NN4,0.95
CCO.OCC[P](CCCC)(CCCC)CCCC.[I],0.96
O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,0.969
CC1CCCO1.CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,0.258210721
CO.C1=CC=C(C(=C1)N)Cl,0.19
CO.OC1=CC=CC([N+]([O-])=O)=C1,0.39
CO.CC[C@@H](C(=O)O)c1ccccc1,0.98
CO.C1(NC2=CC=CC=C2)=CC=CC=C1,0.61
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,0.937
CC(C)=O.COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,0.894857413
O.CC(C)(C)C1=CC=C(C=C1)O,1.0
CO.CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,0.97
O.CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,0.9749
O.C1=CC(=CC=C1[N+](=O)[O-])O,0.9587
N#CC.CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,0.990066
CCCCCCC.CCCCCCCCCCCCCCCC,0.424
CC1=CC=CC=C1.O=C(C1=CC=CC=C1)C2=CC=C(OC)C=C2O,0.377145326
O.CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],0.714
CO.C1COC2=C(O1)C=CC(=C2)N,0.633758457
CO.C1=NC2=NC=NC(=C2N1)N,0.36
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.931
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,0.897
O.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.81
CC(C)=O.O=C(C1(C(OCC)=O)CC=CC1)OCC,0.97
CO.C1COC2=C(C=CC=C2O1)N,0.015958199
O.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0.92
CC(OCC)=O.CC1=CC(Br)=C(C)C=C1Br,0.045734945
CC1CCCO1.CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,0.710875089
CCCCCC.CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,0.225
N#CC.NC1=CC(F)=C(F)C=C1[N+]([O-])=O,0.561070754
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,0.981
O.CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)[O-].[Na+],0.97
CO.COC1=C(Br)C=C(OC)C(Br)=C1,0.88
CC(OCC)=O.C12=CC=CC=C1C=CC3=C2C4=C5C=CC=CC5=CC=C4OCC/C=C\CCCCO3,0.93
CC1=CC=CC=C1.NC1=CC=C(Cl)C(Cl)=C1,0.041593039
CO.O=C(O)C1=CN=CC=C1,0.22
CO.[O-][N+](=O)c1ccccc1Cl,0.24
CO.C1=CC2=C(NC=C2C(=O)O)N=C1,0.85
CO.OC1CCC2=C1C=CC=C2,0.75
CCO.BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,0.093
CCCCCC.CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,0.529
CO.CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,0.58
CCO.C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,0.997
CC1CCCO1.C1=CC=C(C=C1)C(CBr)O,0.184113474
CC(C)=O.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.9559
O.CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0.9238
CO.BrCC1=C(CBr)C=C(CBr)C(CBr)=C1,0.97
O.C1=CC=C(C=C1)N,0.423
O.CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0.9937
CO.CCOC1=CC=C(OCC)C=C1,0.58
CCO.CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C,0.926
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,0.918
O.CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,0.9697
CC1CCCO1.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.650476416
CO.OC1=C(C2=C(C=CC=C3)C3=CC=C2O)C(C=CC=C4)=C4C=C1,1.0
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(CC(C(C)(C)C(C%15=CC=CC=C%15)(C)C)C%16=CC=CC=C%16)C%17=CC=CC=C%17,0.987
O.CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,0.892
CO.C1(NC2=CC=CC=C2)=CC=CC=C1,0.46
O.CCC(C)C1=CC=CC=C1OC(=O)NC,0.948
O.CO,0.2
CCO.CC1(C(OC)=O)CCC1(C(OC)=O)C,0.1
CCCCCCC.C1(NC2=CC=CC=C2)=CC=CC=C1,0.056349068
CO.CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,1.0
CC#N.C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,0.789
CCCCCCC.CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,0.084143108
CC1=CC=CC=C1.C=C(CC(C)(C)C1=CC=CC=C1)C2=CC=CC=C2,0.595
O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,0.948
CO.O=CC1=CC=C([N+]([O-])=O)C=C1,0.12
CC(C)(C)OC.BrC1=CC=C(C(OC)=O)C=C1,-0.088438251
CO.C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,0.931
CO.IC1=CC=C(I)C=C1,0.5
CCCCCC.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,0.838
O.CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0.95
CO.Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,1.0
CO.C1=CC2=C(C=CC(=C2)Cl)N=C1,0.057539076
O.C(C(C(C(C=O)O)O)O)O,1.0
CC1=CC=CC=C1.C=CCC(C(OCC)=O)(CC=C)C(OCC)=O,0.9
CC(C)=O.C1=CC2=C(C=C1Br)NC(=O)N2,0.791133998
CCCCCC.CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,0.908
CO.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.122
O.CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,0.87
CO.CCOC(=O)C1=CC=C(C=C1)I,0.62
CC(O)C.CCCCCCCCCCCCCCCC,0.207
O.C1=CC(=C(C=C1Cl)Cl)O,0.2181
CC(C)=O.C1=CC2=C(C=C1F)NC=N2,0.526881974
CC(O)C.C1=CC2=C(C=CN2)C(=C1)Cl,0.024929925
CC(C)=O.COC1=CC(OC)=CC(OC)=C1,0.211583226
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,0.991
CO.NC(C)C1=CC=CC=C1,0.6
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.965
N#CC.C1=CC(=C(C=C1[N+](=O)[O-])O)N,0.874280313
N#CC.c1ccc(-c2ccccc2)cc1,0.523667667
CO.[O-][N+](=O)c1ccccc1Cl,-0.04802902
O.C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.993
CC(C)=O.OC1=CC=CC=C1C2=CC=CC=C2,0.388200322
CC(C)=O.Cc1ccc(I)cc1,0.020987928
CO.NC1=CC(OC)=CC(OC)=C1,-0.110995078
CO.CCOC(=O)C1=CC=C(C=C1)I,0.48
CO.CCCCN1CCCC1=O,0.81
O.CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,1.0
CCCCCC.O=C(OCC(COC(CCCCCCC/C=C/CCCCCCCC)=O)OC(CCCCCCC/C=C/CCCCCCCC)=O)CCCCCCC/C=C/CCCCCCCC,1.0
O.C(Cl)(Cl)Cl,0.891
O.CO,0.23156
CC(OCC)=O.C1=CC(=C(C(=C1)O)O)O,0.253251262
CO.C1CCC(CC1)N2CCCC2=O,0.97
CO.OCC(OC)=O,0.455
CO.OC1CCC2=C1C=CC=C2,0.74
C1CCCO1.NC1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1OC,0.568
CO.OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O,0.83
CO.FC1=CC=C(F)C([N+]([O-])=O)=C1,0.56
N#CC.FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,0.998044762
CO.CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,0.99
O.C1=CC=C(C=C1)CC(CC(=O)O)N,0.91
O.CC(C)(C)OC,0.8967
CCO.FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,0.992717918
CC(O)C.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.31
CC(C)=O.COC1=CC(OC)=CC(OC)=C1,0.892227776
O.CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,1.0
CC(C)(C)OC.OC1=CC=CC=C1C2=CC=CC=C2,0.13261545
CC(OCC)=O.C1(OCC2=CC=CC=C2)=CC=CC=C1,0.143
CO.COC1=CC=CC=C1C,0.52
CO.BrC1=CC=CC(Br)=N1,0.03
N#CC.C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,0.804689334
CCCCCCC.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,0.027174524
CO.C1=CC2=C(C=CN2)C(=C1)N,0.385907739
O.C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,0.3159
N#CC.Nc1cccc2ncccc12,0.269114319
O.CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,0.996
CC(OCC)=O.CC1=CC(=CC(=C1)C)C,0.055739687
N#CC.CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,0.014201683
CCO.OC1=CC(C)=CC=C1C,0.547311461
O.C(Br)(Br)Br,0.34
O.CC(=O)NC1=CC=C(C=C1)O,0.34
CO.N#CC1=CC=C(C#N)C=C1,0.47
CC(CC)=O.O=C(C(C(C)C)N1)NCC1=O,0.523
CO.C1=CC(=C(C=C1Br)C(=O)O)N,0.9
CC1=CC=CC=C1.NC1=CC=C(OC)C=C1,0.003238255
CO.CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,1.0
CCO.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(CC(C(C)(C)C(C7=CC=CC=C7)(C)C)C8=CC=CC=C8)C9=CC=CC=C9,0.991
CCCCCCC.BrC1=CC=C(Br)O1,0.011912118
CCO.CCCCCCCCCCCC,-0.19
CO.NC1=CC=C(Cl)C=C1,0.29
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,0.858
CO.CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,0.076227124
CCCCCCC.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,0.007226313
CC(C)=O.O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,0.482
O.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.49
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.964
CC#N.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,0.904
CO.CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,0.98
CO.CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,0.63
CC(C)=O.O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,0.323709673
CO.C(C1=C(C(=C(C(=C1F)F)CO)F)F)O,0.71
O.C(C(C(=O)O)N)O,0.5
CO.NC1=CC=C(Cl)C=C1,0.18
CC1=CC=CC=C1.C#Cc1ccccc1,-0.016707293
CCCCCCC.c1ccc(-c2ccccc2)cc1,-0.176971015
O.C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,0.423
N#CC.CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,0.737662292
O.C(=O)(C(Br)(Br)Br)O,1.0
CO.OC1=CC=CC=C1N,0.36
CCO.OC1=C([N+]([O-])=O)C=CC=C1Br,0.242373974
N#CC.OC1CCCC2=C1C=CC=C2,0.710567934
CC(C)=O.CCCCCCCCCCCCCCCC(O)=O,0.688
CO.NC1=CC=C(OC)C(OC)=C1,0.78
O.CC(=O)NC1=CC=C(C=C1)O,0.342
CC1=CC=CC=C1.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,0.8855
CCO.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,0.183
CO.C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,1.0
CO.Oc1cccc(c1)[N+]([O-])=O,0.5
O.CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,0.958
O.OC(C1=C(C2=C3C=C(C(C(Br)=C3OC4=C2C=C(C(O)=C4Br)Br)=O)Br)C=CC=C1)=O,1.0
CC(C)=O.O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,0.778
O.COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)O)OC,0.993
CCO.BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,0.559
O.CCCCO,0.903
O.CC(=CC(=O)OC)OP(=O)(OC)OC,0.951
O.C1=CC(=C(C=C1O)O)C(=O)O,0.9368
O.CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+],0.9901
CCO.C1=CC=NC(=C1)N,0.011111996
CC(OCC)=O.COC1=CC=C(OC)C(CO)=C1,-0.078953074
CO.OC1=CC(C)=CC=C1C,0.52
O.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0.981
CC1CCCO1.FC(C(C=C1)=CC=C1C2N=C(C3=CC=C(C(F)(F)F)C=C3)NC2C4=CC=C(C(F)(F)F)C=C4)(F)F,0.828
CO.C1=CC=C(C(=C1)[N+](=O)[O-])Cl,0.39
CO.O=C1NC2=CC=C([N+]([O-])=O)C=C2C1,0.79
O.CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.923029208
N#CC.C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,0.944596588
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,0.965
O.C1=CC=C(C=C1)CO,0.132
CC(O)C.CC(=O)[O-].CC(=O)[O-].[Pd+2],0.903
O.C(Cl)(Br)Br,0.428
N#CC.OC1=CC(C)=CC=C1C,0.483874954
CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,1.0
CC1CCCO1.CCC(C(=O)O)c1ccccc1,0.001706749
CO.COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,0.93
CO.COc1ccc(cc1)[N+]([O-])=O,0.09
CO.CC1=CC(=C(C=C1)C#N)N,0.32
CO.Nc1ccc(Br)cc1,0.34
O.CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,0.8559
O.C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,0.4616
O.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.8636
CC1=CC=CC=C1.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(CC(C(C)(C)C(C8=CC=CC=C8)(C)C)C9=CC=CC=C9)C%10=CC=CC=C%10,0.884
